Log File;Date;Level [mm];Quantity [Liter];Signal health [-];Error [-];StdDev [Liter];Refill Quantity [Liter];Rain quantity 24h [Liter];Refill quantity 24h [Liter];Measured quantity change 24h [Liter];Calculated quantity change 24h [Liter];Quantity difference [%];Filter diagnosis [-];Usage in last 24h [Liter];Usage average in last 10d [Liter]
181202_V310_3.csv;25.11.2018 08:43;209;656;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 09:43;209;656;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 10:43;209;656;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 11:43;207;650;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 12:43;204;640;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 13:43;202;634;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 14:44;201;631;100;Kein Fehler erkannt;0;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 15:44;199;625;98;Kein Fehler erkannt;1,15;100;0;;;;;;;
181202_V310_3.csv;25.11.2018 15:46;205;644;94;Kein Fehler erkannt;6,01;120;0;;;;;;;
181202_V310_3.csv;25.11.2018 16:44;206;647;100;Kein Fehler erkannt;0;120;0;;;;;;;
181202_V310_3.csv;25.11.2018 17:44;205;644;98;Kein Fehler erkannt;1,09;120;0;;;;;;;
181202_V310_3.csv;25.11.2018 18:44;200;628;98;Kein Fehler erkannt;1,52;120;0;;;;;;;
181202_V310_3.csv;25.11.2018 19:44;200;628;99;Kein Fehler erkannt;0,94;120;0;;;;;;;
181202_V310_3.csv;25.11.2018 20:44;198;622;98;Kein Fehler erkannt;1,26;120;0;;;;;;;
181202_V310_3.csv;25.11.2018 20:47;205;644;97;Kein Fehler erkannt;3,02;140;0;;;;;;;
181202_V310_3.csv;25.11.2018 21:44;204;640;99;Kein Fehler erkannt;0,62;140;0;;;;;;;
181202_V310_3.csv;25.11.2018 22:45;203;637;99;Kein Fehler erkannt;0,75;140;0;;;;;;;
181202_V310_3.csv;25.11.2018 23:45;202;634;100;Kein Fehler erkannt;0;140;0;;;;;;;
181202_V310_3.csv;26.11.2018 00:45;202;634;100;Kein Fehler erkannt;0;140;0;;;;;;87;85
181202_V310_3.csv;26.11.2018 01:45;202;634;100;Kein Fehler erkannt;0;140;0;;;;;;;
181202_V310_3.csv;26.11.2018 02:45;201;631;98;Kein Fehler erkannt;1,15;140;0;;;;;;;
181202_V310_3.csv;26.11.2018 03:45;202;634;100;Kein Fehler erkannt;0;140;0;;;;;;;
181202_V310_3.csv;26.11.2018 04:45;201;631;98;Kein Fehler erkannt;1,47;140;0;;;;;;;
181202_V310_3.csv;26.11.2018 05:46;200;628;100;Kein Fehler erkannt;0;140;0;;;;;;;
181202_V310_3.csv;26.11.2018 06:46;198;622;100;Kein Fehler erkannt;0;140;0;;;;;;;
181202_V310_3.csv;26.11.2018 06:48;204;640;97;Kein Fehler erkannt;2,4;160;0;;;;;;;
181202_V310_3.csv;26.11.2018 07:46;204;640;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;26.11.2018 08:46;204;640;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;26.11.2018 09:46;204;640;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;26.11.2018 10:46;204;640;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;26.11.2018 11:46;204;640;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;26.11.2018 12:47;222;697;100;Kein Fehler erkannt;0;160;0,3;;;;;;;
181202_V310_3.csv;26.11.2018 13:47;233;731;100;Kein Fehler erkannt;0;160;0,59;;;;;;;
181202_V310_3.csv;26.11.2018 14:47;268;841;98;Kein Fehler erkannt;1,57;160;1,77;40;110;98;0;OK;;
181202_V310_3.csv;26.11.2018 15:47;292;917;98;Kein Fehler erkannt;1,57;160;2,36;;;;;;;
181202_V310_3.csv;26.11.2018 16:47;314;986;99;Kein Fehler erkannt;0,75;160;3,25;;;;;;;
181202_V310_3.csv;26.11.2018 17:47;339;1065;99;Kein Fehler erkannt;0,62;160;4,13;;;;;;;
181202_V310_3.csv;26.11.2018 18:47;348;1093;100;Kein Fehler erkannt;0;160;4,43;;;;;;;
181202_V310_3.csv;26.11.2018 19:47;359;1127;98;Kein Fehler erkannt;1,21;160;4,72;;;;;;;
181202_V310_3.csv;26.11.2018 20:48;365;1146;100;Kein Fehler erkannt;0;160;5,01;;;;;;;
181202_V310_3.csv;26.11.2018 21:48;369;1159;98;Kein Fehler erkannt;1,38;160;5,31;;;;;;;
181202_V310_3.csv;26.11.2018 22:48;375;1178;100;Kein Fehler erkannt;0;160;5,61;;;;;;;
181202_V310_3.csv;26.11.2018 23:48;384;1206;100;Kein Fehler erkannt;0;160;5,9;;;;;;;
181202_V310_3.csv;27.11.2018 00:48;388;1218;100;Kein Fehler erkannt;0;160;5,9;;;;;;;
181202_V310_3.csv;27.11.2018 01:48;388;1218;100;Kein Fehler erkannt;0;160;5,9;;;;;;;
181202_V310_3.csv;27.11.2018 02:48;390;1225;98;Kein Fehler erkannt;1,15;160;5,9;;;;;;;
181202_V310_3.csv;27.11.2018 03:49;393;1234;100;Kein Fehler erkannt;0;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 04:49;393;1234;100;Kein Fehler erkannt;0;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 05:49;391;1228;100;Kein Fehler erkannt;0;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 06:49;388;1218;100;Kein Fehler erkannt;0;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 07:49;384;1206;100;Kein Fehler erkannt;0;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 08:49;383;1203;99;Kein Fehler erkannt;0,94;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 09:49;383;1203;99;Kein Fehler erkannt;0,62;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 10:50;382;1200;100;Kein Fehler erkannt;0;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 11:50;382;1200;100;Kein Fehler erkannt;0;160;6,2;;;;;;;
181202_V310_3.csv;27.11.2018 12:50;381;1196;99;Kein Fehler erkannt;0,85;160;5,9;;;;;;;
181202_V310_3.csv;27.11.2018 13:50;380;1193;98;Kein Fehler erkannt;1,38;160;5,61;;;;;;;
181202_V310_3.csv;27.11.2018 14:50;380;1193;98;Kein Fehler erkannt;1,57;160;4,43;;;;;;;
181202_V310_3.csv;27.11.2018 15:50;380;1193;98;Kein Fehler erkannt;1,21;160;3,54;;;;;;;
181202_V310_3.csv;27.11.2018 16:50;380;1193;100;Kein Fehler erkannt;0;160;2,95;;;;;;;
181202_V310_3.csv;27.11.2018 17:50;377;1184;100;Kein Fehler erkannt;0;160;2,07;;;;;;;
181202_V310_3.csv;27.11.2018 18:51;374;1174;98;Kein Fehler erkannt;1,34;160;1,77;;;;;;;
181202_V310_3.csv;27.11.2018 19:51;373;1171;100;Kein Fehler erkannt;0;160;1,48;;;;;;;
181202_V310_3.csv;27.11.2018 20:51;372;1168;98;Kein Fehler erkannt;1,41;160;1,48;;;;;;;
181202_V310_3.csv;27.11.2018 21:51;371;1165;100;Kein Fehler erkannt;0;160;0,89;;;;;;;
181202_V310_3.csv;27.11.2018 22:51;370;1162;98;Kein Fehler erkannt;1,3;160;0,59;;;;;;;
181202_V310_3.csv;27.11.2018 23:51;369;1159;100;Kein Fehler erkannt;0;160;0,3;;;;;;;
181202_V310_3.csv;28.11.2018 00:51;369;1159;100;Kein Fehler erkannt;0;160;nan;;;;;;;
181202_V310_3.csv;28.11.2018 01:52;369;1159;100;Kein Fehler erkannt;0;160;0,3;;;;;;;
181202_V310_3.csv;28.11.2018 02:52;367;1152;98;Kein Fehler erkannt;1,21;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 03:52;367;1152;98;Kein Fehler erkannt;1,54;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 04:52;367;1152;98;Kein Fehler erkannt;1,34;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 05:52;366;1149;99;Kein Fehler erkannt;0,44;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 06:52;366;1149;99;Kein Fehler erkannt;0,94;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 07:50;362;1137;99;Kein Fehler erkannt;1,02;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 08:50;362;1137;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 09:50;362;1137;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 10:51;362;1137;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 11:51;362;1137;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 12:51;362;1137;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 13:51;362;1137;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 14:51;362;1137;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 15:51;362;1137;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 16:51;360;1130;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 17:51;358;1124;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 18:52;358;1124;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 19:52;356;1118;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 20:52;356;1118;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 21:52;354;1112;99;Kein Fehler erkannt;0,77;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 22:52;351;1102;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;28.11.2018 23:52;351;1102;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 00:52;351;1102;99;Kein Fehler erkannt;0,62;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 01:53;351;1102;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 02:53;351;1102;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 03:53;351;1102;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 04:53;351;1102;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 05:53;350;1099;98;Kein Fehler erkannt;1,52;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 06:53;349;1096;98;Kein Fehler erkannt;1,3;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 07:53;347;1090;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 08:54;343;1077;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 09:54;340;1068;98;Kein Fehler erkannt;1,54;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 10:54;340;1068;98;Kein Fehler erkannt;1,52;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 11:54;340;1068;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 12:54;340;1068;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 13:54;340;1068;98;Kein Fehler erkannt;1,38;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 14:54;340;1068;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 15:54;340;1068;99;Kein Fehler erkannt;0,62;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 16:55;340;1068;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 17:55;338;1061;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 18:55;338;1061;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 19:55;338;1061;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 20:55;338;1061;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 21:55;335;1052;98;Kein Fehler erkannt;1,57;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 22:55;333;1046;98;Kein Fehler erkannt;1,55;160;0;;;;;;;
181202_V310_3.csv;29.11.2018 23:56;333;1046;98;Kein Fehler erkannt;1,3;160;0;;;;;;;
181202_V310_3.csv;30.11.2018 00:56;333;1046;98;Kein Fehler erkannt;1,54;160;0;;;;;;56;84
181202_V310_3.csv;30.11.2018 01:56;334;1049;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;30.11.2018 02:56;333;1046;98;Kein Fehler erkannt;1,41;160;0;;;;;;;
181202_V310_3.csv;30.11.2018 03:56;333;1046;98;Kein Fehler erkannt;1,57;160;0;;;;;;;
181202_V310_3.csv;30.11.2018 04:56;333;1046;98;Kein Fehler erkannt;1,54;160;0;;;;;;;
181202_V310_3.csv;30.11.2018 05:56;331;1039;95;Kein Fehler erkannt;5,08;160;0;;;;;;;
181202_V310_3.csv;30.11.2018 06:57;329;1033;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;30.11.2018 07:57;329;1033;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;30.11.2018 08:57;329;1033;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;30.11.2018 09:57;329;1033;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;30.11.2018 10:57;329;1033;100;Kein Fehler erkannt;0;160;0;;;;;;;
181202_V310_3.csv;30.11.2018 11:57;327;1027;100;Kein Fehler erkannt;0;160;0,3;;;;;;;
181202_V310_3.csv;30.11.2018 12:57;347;1090;100;Kein Fehler erkannt;0;160;0,89;;;;;;;
181202_V310_3.csv;30.11.2018 13:58;388;1218;93;Kein Fehler erkannt;6,46;160;2,07;0;128;97;0;OK;;
181202_V310_3.csv;30.11.2018 14:58;436;1369;98;Kein Fehler erkannt;1,57;160;3,54;0;151;127;0;OK;;
181202_V310_3.csv;30.11.2018 15:58;485;1523;98;Kein Fehler erkannt;1,49;160;5,01;0;154;126;0;OK;;
181202_V310_3.csv;30.11.2018 16:58;505;1586;99;Kein Fehler erkannt;0,75;160;5,61;;;;;;;
181202_V310_3.csv;30.11.2018 17:58;533;1674;100;Kein Fehler erkannt;0;160;6,49;;;;;;;
181202_V310_3.csv;30.11.2018 18:58;535;1680;100;Kein Fehler erkannt;0;160;6,49;;;;;;;
181202_V310_3.csv;30.11.2018 19:58;540;1696;100;Kein Fehler erkannt;0;160;6,79;;;;;;;
181202_V310_3.csv;30.11.2018 20:58;541;1699;100;Kein Fehler erkannt;0;160;6,79;;;;;;;
181202_V310_3.csv;30.11.2018 21:59;541;1699;100;Kein Fehler erkannt;0;160;6,79;;;;;;;
181202_V310_3.csv;30.11.2018 22:59;541;1699;100;Kein Fehler erkannt;0;160;6,79;;;;;;;
181202_V310_3.csv;30.11.2018 23:59;540;1696;99;Kein Fehler erkannt;0,75;160;6,79;;;;;;;
181202_V310_3.csv;01.12.2018 00:59;539;1693;98;Kein Fehler erkannt;1,38;160;6,79;;;;;;;
181202_V310_3.csv;01.12.2018 01:59;539;1693;98;Kein Fehler erkannt;1,55;160;6,79;;;;;;;
181202_V310_3.csv;01.12.2018 02:59;539;1693;98;Kein Fehler erkannt;1,54;160;6,79;;;;;;;
181202_V310_3.csv;01.12.2018 03:59;538;1690;98;Kein Fehler erkannt;1,15;160;6,79;;;;;;;
181202_V310_3.csv;01.12.2018 05:00;538;1690;98;Kein Fehler erkannt;1,44;160;6,79;;;;;;;
181202_V310_3.csv;01.12.2018 06:00;536;1683;100;Kein Fehler erkannt;0;160;6,79;;;;;;;
181202_V310_3.csv;01.12.2018 07:00;534;1677;99;Kein Fehler erkannt;0,94;160;6,79;;;;;;;
181202_V310_3.csv;01.12.2018 08:00;532;1671;98;Kein Fehler erkannt;1,21;160;6,79;;;;;;;
181202_V310_3.csv;01.12.2018 09:00;529;1661;100;Kein Fehler erkannt;0;160;6,79;;;;;;;
181202_V310_3.csv;01.12.2018 10:00;529;1661;100;Kein Fehler erkannt;0;160;6,79;;;;;;;
181202_V310_3.csv;01.12.2018 11:00;529;1661;100;Kein Fehler erkannt;0;160;6,79;;;;;;;
181202_V310_3.csv;01.12.2018 12:01;529;1661;100;Kein Fehler erkannt;0;160;6,49;;;;;;;
181202_V310_3.csv;01.12.2018 12:03;536;1683;98;Kein Fehler erkannt;1,82;180;5,9;;;;;;;
181202_V310_3.csv;01.12.2018 13:01;535;1680;98;Kein Fehler erkannt;1,38;180;5,9;;;;;;;
181202_V310_3.csv;01.12.2018 14:01;535;1680;98;Kein Fehler erkannt;1,09;180;4,43;;;;;;;
181202_V310_3.csv;01.12.2018 15:01;535;1680;99;Kein Fehler erkannt;0,62;180;2,95;;;;;;;
181202_V310_3.csv;01.12.2018 16:01;535;1680;98;Kein Fehler erkannt;1,34;180;1,18;;;;;;;
181202_V310_3.csv;01.12.2018 17:01;536;1683;100;Kein Fehler erkannt;0;180;1,18;;;;;;;
181202_V310_3.csv;01.12.2018 18:01;536;1683;100;Kein Fehler erkannt;0;180;0,3;;;;;;;
181202_V310_3.csv;01.12.2018 19:01;536;1683;100;Kein Fehler erkannt;0;180;0;;;;;;;
181202_V310_3.csv;01.12.2018 20:02;536;1683;100;Kein Fehler erkannt;0;180;0;;;;;;;
181202_V310_3.csv;01.12.2018 21:02;536;1683;100;Kein Fehler erkannt;0;180;0;;;;;;;
181202_V310_3.csv;01.12.2018 22:02;536;1683;100;Kein Fehler erkannt;0;180;0;;;;;;;
181202_V310_3.csv;01.12.2018 23:02;536;1683;100;Kein Fehler erkannt;0;180;0;;;;;;;
181202_V310_3.csv;02.12.2018 00:02;535;1680;99;Kein Fehler erkannt;0,85;180;0;;;;;;33;80
181202_V310_3.csv;02.12.2018 01:02;536;1683;100;Kein Fehler erkannt;0;180;0;;;;;;;
181202_V310_3.csv;02.12.2018 02:02;536;1683;100;Kein Fehler erkannt;0;180;0;;;;;;;
181202_V310_3.csv;02.12.2018 03:03;535;1680;99;Kein Fehler erkannt;0,75;180;0;;;;;;;
181202_V310_3.csv;02.12.2018 04:03;536;1683;100;Kein Fehler erkannt;0;180;0;;;;;;;
181202_V310_3.csv;02.12.2018 05:03;536;1683;100;Kein Fehler erkannt;0;180;0;;;;;;;
181202_V310_3.csv;02.12.2018 06:03;559;1756;99;Kein Fehler erkannt;0,89;180;0,89;;;;;;;
181202_V310_3.csv;02.12.2018 07:03;629;1976;98;Kein Fehler erkannt;1,75;180;2,95;20;220;186;0;OK;;
181202_V310_3.csv;02.12.2018 08:03;652;2048;100;Kein Fehler erkannt;0;180;3,54;;;;;;;
181202_V310_3.csv;02.12.2018 09:03;654;2054;100;Kein Fehler erkannt;0;180;3,54;;;;;;;
181202_V310_3.csv;02.12.2018 09:13;654;2054;100;Kein Fehler erkannt;0;180;3,54;;;;;;;
181202_V310_3.csv;02.12.2018 10:13;653;2051;99;Kein Fehler erkannt;0,44;180;3,54;;;;;;;
181202_V310_3.csv;02.12.2018 11:13;716;2249;98;Kein Fehler erkannt;1,26;180;5,61;0;198;186;0;OK;;
181202_V310_3.csv;02.12.2018 12:13;732;2299;100;Kein Fehler erkannt;0;180;5,9;;;;;;;
181202_V310_3.csv;02.12.2018 13:13;732;2299;100;Kein Fehler erkannt;0;180;5,9;;;;;;;
181202_V310_3.csv;02.12.2018 14:13;732;2299;100;Kein Fehler erkannt;0;180;5,9;;;;;;;
181202_V310_3.csv;02.12.2018 15:13;727;2283;94;Kein Fehler erkannt;6,23;180;5,9;;;;;;;
181203_V310_4.csv;02.12.2018 17:14;729;2290;93;Kein Fehler erkannt;6,42;180;5,9;;;;;;;
181203_V310_4.csv;02.12.2018 18:14;730;2293;99;Kein Fehler erkannt;0,44;180;6,2;;;;;;;
181203_V310_4.csv;02.12.2018 19:14;766;2406;98;Kein Fehler erkannt;1,56;180;7,97;0;113;157;28;Verstopft;;
181203_V310_4.csv;02.12.2018 20:14;767;2409;100;Kein Fehler erkannt;0;180;7,97;;;;;;;
181203_V310_4.csv;02.12.2018 21:14;816;2563;100;Kein Fehler erkannt;0;180;10,33;0;154;216;28;Verstopft;;
181203_V310_4.csv;02.12.2018 22:14;816;2563;100;Kein Fehler erkannt;0;180;10,33;;;;;;;
181203_V310_4.csv;02.12.2018 23:15;816;2563;100;Kein Fehler erkannt;0;180;10,33;;;;;;;
181203_V310_4.csv;03.12.2018 00:15;813;2554;100;Kein Fehler erkannt;0;180;10,62;;;;;;;
181203_V310_4.csv;03.12.2018 01:15;831;2610;98;Kein Fehler erkannt;1,57;180;11,21;;;;;;;
181203_V310_4.csv;03.12.2018 02:15;833;2616;95;Kein Fehler erkannt;5,21;180;11,21;;;;;;;
181203_V310_4.csv;03.12.2018 03:15;838;2632;98;Kein Fehler erkannt;1,34;180;11,21;;;;;;;
181203_V310_4.csv;03.12.2018 04:15;837;2629;98;Kein Fehler erkannt;1,21;180;11,51;;;;;;;
181203_V310_4.csv;03.12.2018 05:15;862;2708;100;Kein Fehler erkannt;0;180;11,21;;;;;;;
181203_V310_4.csv;03.12.2018 06:15;865;2717;100;Kein Fehler erkannt;0;180;9,74;;;;;;;
181203_V310_4.csv;03.12.2018 07:16;868;2726;99;Kein Fehler erkannt;1,02;180;8,85;;;;;;;
181203_V310_4.csv;03.12.2018 08:16;866;2720;100;Kein Fehler erkannt;0;180;9,15;;;;;;;
181203_V310_4.csv;03.12.2018 09:16;873;2742;100;Kein Fehler erkannt;0;180;9,15;;;;;;;
181203_V310_4.csv;03.12.2018 10:16;930;2921;93;Kein Fehler erkannt;6,86;180;10,03;;;;;;;
181203_V310_4.csv;03.12.2018 11:16;938;2946;100;Kein Fehler erkannt;0;180;9,74;;;;;;;
181203_V310_4.csv;03.12.2018 12:16;978;3072;98;Kein Fehler erkannt;1,56;180;11,21;;;;;;;
181203_V310_4.csv;03.12.2018 13:16;986;3097;98;Kein Fehler erkannt;1,47;180;11,21;;;;;;;
181203_V310_4.csv;03.12.2018 14:17;1068;3355;100;Kein Fehler erkannt;0;180;13,57;0;258;215;0;OK;;
181203_V310_4.csv;03.12.2018 15:17;1086;3411;95;Kein Fehler erkannt;5,21;180;14,16;;;;;;;
181203_V310_4.csv;03.12.2018 16:17;1097;3446;98;Kein Fehler erkannt;1,51;180;14,46;;;;;;;
181203_V310_4.csv;03.12.2018 17:17;1136;3568;100;Kein Fehler erkannt;0;180;16,23;0;122;156;21;Verstopft;;
181203_V310_4.csv;03.12.2018 18:17;1221;3835;98;Kein Fehler erkannt;1,81;180;18;0;267;157;0;OK;;
181203_V310_4.csv;03.12.2018 19:17;1330;4178;100;Kein Fehler erkannt;0;180;20,65;0;343;244;0;OK;;
181203_V310_4.csv;03.12.2018 20:17;1437;4514;100;Kein Fehler erkannt;0;180;22,72;0;336;186;0;OK;;
